1,2
3,4
5,6
7,8
9,10
11,12
-1,-1
13,14
15,16
17,18
19,20
21,22
23,24
25,26
-1,-1
-1,-1
27,28
29,30
31,32
33,34
35,36
-1,-1
-1,-1
-1,-1
37,38
39,40
-1,-1
41,42
43,44
-1,-1
-1,-1
45,46
47,48
49,50
-1,-1
-1,-1
51,52
53,54
55,56
-1,-1
-1,-1
57,58
59,60
-1,-1
-1,-1
61,62
-1,-1
-1,-1
63,64
65,66
-1,-1
-1,-1
-1,-1
-1,-1
67,68
-1,-1
-1,-1
69,70
71,72
-1,-1
-1,-1
73,74
75,76
-1,-1
77,78
-1,-1
-1,-1
-1,-1
-1,-1
79,80
81,82
-1,-1
-1,-1
83,84
85,86
-1,-1
87,88
-1,-1
-1,-1
-1,-1
89,90
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
91,92
-1,-1
-1,-1
93,94
-1,-1
-1,-1
