0.329113924050633,0.350978135788262,0.319907940161105
0.476843910806175,0.512864493996569,0.0102915951972556
0.027972027972028,0.020979020979021,0.951048951048951
0.857142857142857,0.142857142857143,0
0.17283950617284,0.808641975308642,0.0185185185185185
0.0107142857142857,0.0214285714285714,0.967857142857143
0.833333333333333,0,0.166666666666667
0.965714285714286,0.0342857142857143,0
0.630952380952381,0.369047619047619,0
0.119453924914676,0.860068259385666,0.0204778156996587
0.67741935483871,0.32258064516129,0
0.00363636363636364,0.0181818181818182,0.978181818181818
0.4,0.2,0.4
0.5,0,0.5
1,0,0
0.5,0.5,0
1,0,0
0.770491803278688,0.229508196721311,0
0.260869565217391,0.739130434782609,0
0.26271186440678,0.686440677966102,0.0508474576271186
0.0228571428571429,0.977142857142857,0
0.9,0.1,0
0.272727272727273,0.727272727272727,0
0,0.00826446280991736,0.991735537190083
0.0303030303030303,0.0909090909090909,0.878787878787879
0,0.333333333333333,0.666666666666667
1,0,0
0,0,1
1,0,0
1,0,0
0.142857142857143,0.857142857142857,0
0.87037037037037,0.12962962962963,0
0,1,0
0.105263157894737,0.894736842105263,0
1,0,0
0.527777777777778,0.472222222222222,0
0.146341463414634,0.780487804878049,0.0731707317073171
0.16,0.84,0
0,1,0
0.75,0.25,0
1,0,0
1,0,0
0,1,0
0,0.0444444444444444,0.955555555555556
0,0,1
0,1,0
0.032258064516129,0.032258064516129,0.935483870967742
0,0,1
0,0.5,0.5
1,0,0
0,1,0
1,0,0
0.72,0.28,0
1,0,0
0.0555555555555556,0.944444444444444,0
0.0833333333333333,0.916666666666667,0
0.75,0.25,0
0.153846153846154,0.82051282051282,0.0256410256410256
0,0,1
0.0869565217391304,0.91304347826087,0
1,0,0
0.857142857142857,0.142857142857143,0
0,1,0
0,0.0227272727272727,0.977272727272727
0,1,0
0,0.0333333333333333,0.966666666666667
1,0,0
0,1,0
0,0,1
0.2,0.8,0
0.85,0.15,0
0,1,0
0.333333333333333,0.666666666666667,0
1,0,0
0,1,0
1,0,0
0.142857142857143,0.857142857142857,0
0,0.96969696969697,0.0303030303030303
0.266666666666667,0.711111111111111,0.0222222222222222
0,1,0
0.222222222222222,0.777777777777778,0
0.666666666666667,0.333333333333333,0
1,0,0
0,0.166666666666667,0.833333333333333
0,0,1
0,1,0
0,0,1
1,0,0
0,1,0
0.5,0.5,0
1,0,0
1,0,0
0,1,0
0,1,0
1,0,0
0,1,0
0,0,1
0.363636363636364,0.606060606060606,0.0303030303030303
0,1,0
1,0,0
0.125,0.875,0
1,0,0
0,1,0
0,1,0
0,0,1
0,1,0
1,0,0
0.285714285714286,0.714285714285714,0
0.8,0,0.2
1,0,0
0,1,0
1,0,0
0.2,0.8,0
0,0,1
1,0,0
1,0,0
0.166666666666667,0.833333333333333,0
0.130434782608696,0.869565217391304,0
1,0,0
0.0588235294117647,0.941176470588235,0
0.333333333333333,0.666666666666667,0
0,1,0
0.166666666666667,0.833333333333333,0
0.666666666666667,0.333333333333333,0
0,1,0
1,0,0
0,1,0
1,0,0
0,1,0
