1,2
3,4
5,6
7,8
9,10
11,12
13,14
15,16
-1,-1
17,18
19,20
-1,-1
21,22
-1,-1
23,24
25,26
27,28
29,30
31,32
-1,-1
-1,-1
-1,-1
-1,-1
33,34
-1,-1
-1,-1
-1,-1
35,36
37,38
39,40
41,42
43,44
45,46
-1,-1
47,48
49,50
51,52
-1,-1
-1,-1
53,54
-1,-1
55,56
57,58
-1,-1
59,60
61,62
63,64
-1,-1
-1,-1
-1,-1
65,66
-1,-1
-1,-1
-1,-1
-1,-1
67,68
-1,-1
-1,-1
69,70
-1,-1
-1,-1
71,72
-1,-1
-1,-1
-1,-1
73,74
-1,-1
-1,-1
-1,-1
75,76
77,78
79,80
81,82
-1,-1
83,84
85,86
-1,-1
-1,-1
87,88
-1,-1
-1,-1
-1,-1
89,90
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
91,92
-1,-1
-1,-1
-1,-1
-1,-1
