0.322209436133487,0.34867663981588,0.329113924050633
0.4625,0.525,0.0125
0.0679611650485437,0.029126213592233,0.902912621359223
0.788927335640138,0.211072664359862,0
0.114391143911439,0.859778597785978,0.025830258302583
0,0.0257352941176471,0.974264705882353
0.567567567567568,0.0540540540540541,0.378378378378378
0.963157894736842,0.0368421052631579,0
0.454545454545455,0.545454545454545,0
0.472727272727273,0.527272727272727,0
0.0231481481481481,0.944444444444444,0.0324074074074074
0,0.0115384615384615,0.988461538461539
0,0.333333333333333,0.666666666666667
0.909090909090909,0,0.0909090909090909
0.0666666666666667,0.133333333333333,0.8
0.973404255319149,0.0265957446808511,0
0,1,0
0.153846153846154,0.846153846153846,0
0.561643835616438,0.438356164383562,0
0.648648648648649,0.351351351351351,0
0.111111111111111,0.888888888888889,0
0.0892857142857143,0.785714285714286,0.125
0,1,0
0,0.5,0.5
0,0.00775193798449612,0.992248062015504
0,1,0
0,0,1
1,0,0
0.666666666666667,0,0.333333333333333
0.333333333333333,0.666666666666667,0
0,0,1
0.992857142857143,0.00714285714285714,0
0.916666666666667,0.0833333333333333,0
0.8,0.2,0
0,1,0
1,0,0
0.457627118644068,0.542372881355932,0
0.473684210526316,0.526315789473684,0
0.833333333333333,0.166666666666667,0
0,1,0
1,0,0
0.0816326530612245,0.877551020408163,0.0408163265306122
0.142857142857143,0.142857142857143,0.714285714285714
0,0,1
0,1,0
0,0.004149377593361,0.995850622406639
0,0.0588235294117647,0.941176470588235
0,0,1
1,0,0
1,0,0
0,1,0
0.857142857142857,0.142857142857143,0
1,0,0
0.5,0.5,0
1,0,0
1,0,0
0,1,0
0.304347826086957,0.695652173913043,0
1,0,0
0.692307692307692,0.307692307692308,0
0,1,0
1,0,0
0.666666666666667,0.333333333333333,0
0.235294117647059,0.647058823529412,0.117647058823529
0,1,0
0,0,1
0.5,0.5,0
0,0.333333333333333,0.666666666666667
0,0,1
0,0,1
0,1,0
1,0,0
0,1,0
1,0,0
0,1,0
0.2,0.8,0
1,0,0
0,1,0
0.9,0.1,0
1,0,0
0,1,0
0,0.846153846153846,0.153846153846154
1,0,0
0,1,0
1,0,0
0,0,1
0,1,0
0.421052631578947,0.578947368421053,0
0,1,0
1,0,0
0.5,0.5,0
0,1,0
0,0,1
0.153846153846154,0.846153846153846,0
1,0,0
0,1,0
1,0,0
0.4,0.6,0
0,1,0
1,0,0
0,1,0
