0.321058688147296,0.352128883774453,0.326812428078251
0.467937608318891,0.518197573656846,0.0138648180242634
0.0308219178082192,0.023972602739726,0.945205479452055
0.993589743589744,0.00641025641025641,0
0.273159144893112,0.707838479809976,0.0190023752969121
0.00354609929078014,0.024822695035461,0.971631205673759
0.8,0,0.2
1,0,0
0.941176470588235,0.0588235294117647,0
0.851851851851852,0.148148148148148,0
0.188010899182561,0.790190735694823,0.0217983651226158
0,0.00775193798449612,0.992248062015504
0.0416666666666667,0.208333333333333,0.75
1,0,0
0.6,0,0.4
0,1,0
1,0,0
0,1,0
0.884615384615385,0.115384615384615,0
0.436507936507937,0.523809523809524,0.0396825396825397
0.0580912863070539,0.929460580912863,0.012448132780083
0,0.5,0.5
0,0.00390625,0.99609375
0,0,1
0.1,0.5,0.4
1,0,0
0,0,1
0.901960784313726,0.0980392156862745,0
0,1,0
0,1,0
0.518867924528302,0.433962264150943,0.0471698113207547
0.038135593220339,0.949152542372881,0.0127118644067797
1,0,0
0,0,1
0,1,0
0,0.0666666666666667,0.933333333333333
0,0,1
0,1,0
0.166666666666667,0.166666666666667,0.666666666666667
0.956521739130435,0.0434782608695652,0
0.4,0.6,0
0.591397849462366,0.365591397849462,0.043010752688172
0,0.923076923076923,0.0769230769230769
0.0386266094420601,0.96137339055794,0
0,0,1
0,0,1
0,1,0
0,1,0
0.2,0,0.8
0.846153846153846,0.153846153846154,0
1,0,0
0,1,0
1,0,0
0.472222222222222,0.472222222222222,0.0555555555555556
1,0,0
0,1,0
0,0,1
0.0266666666666667,0.973333333333333,0
0.375,0.625,0
1,0,0
0,0,1
1,0,0
0,1,0
0.933333333333333,0.0666666666666667,0
0.350877192982456,0.578947368421053,0.0701754385964912
0.333333333333333,0.666666666666667,0
0,1,0
1,0,0
0,1,0
1,0,0
0.75,0.25,0
0.0476190476190476,0.952380952380952,0
0.527777777777778,0.361111111111111,0.111111111111111
0.0833333333333333,0.916666666666667,0
0.833333333333333,0.166666666666667,0
0,1,0
1,0,0
0,1,0
0.333333333333333,0.666666666666667,0
0.85,0.15,0
0.125,0.625,0.25
0,1,0
0.5,0.5,0
1,0,0
0,1,0
1,0,0
0,1,0
0,1,0
0.944444444444444,0.0555555555555556,0
0.181818181818182,0.818181818181818,0
0,0.2,0.8
1,0,0
0,1,0
1,0,0
0.666666666666667,0.333333333333333,0
0,1,0
1,0,0
0,0,1
0,1,0
0,1,0
1,0,0
