0.362485615650173,0.315304948216341,0.322209436133487
0.524701873935264,0.458262350936968,0.0170357751277683
0.024822695035461,0.0177304964539007,0.957446808510638
0.99,0.01,0
0.284237726098191,0.689922480620155,0.0258397932816537
0.00363636363636364,0.0181818181818182,0.978181818181818
0.857142857142857,0,0.142857142857143
0.994974874371859,0.0050251256281407,0
0,1,0
0.837209302325581,0.162790697674419,0
0.215116279069767,0.755813953488372,0.0290697674418605
0,1,0
0.00364963503649635,0.0145985401459854,0.981751824817518
0,0,1
1,0,0
0.941176470588235,0.0588235294117647,0
1,0,0
0,1,0
0.9,0.1,0
0.177018633540373,0.795031055900621,0.0279503105590062
0.772727272727273,0.181818181818182,0.0454545454545455
0,0.00383141762452107,0.996168582375479
0.0769230769230769,0.230769230769231,0.692307692307692
1,0,0
0,1,0
0,1,0
0.947368421052632,0.0526315789473684,0
0.328571428571429,0.657142857142857,0.0142857142857143
0.0604395604395604,0.901098901098901,0.0384615384615385
0.5,0.4,0.1
1,0,0
0,0.0238095238095238,0.976190476190476
0,0,1
0.2,0.6,0.2
0,0,1
0.972972972972973,0.027027027027027,0
0,1,0
0,1,0
0.373983739837398,0.609756097560976,0.016260162601626
0.833333333333333,0.166666666666667,0
0.0340909090909091,0.926136363636364,0.0397727272727273
0.833333333333333,0,0.166666666666667
0,1,0
0,0.2,0.8
0,0,1
1,0,0
0,0.75,0.25
1,0,0
0.666666666666667,0.333333333333333,0
0.666666666666667,0.333333333333333,0
0.279569892473118,0.698924731182796,0.021505376344086
1,0,0
0.5,0.5,0
0.0301204819277108,0.951807228915663,0.0180722891566265
0.1,0.5,0.4
0,0,1
1,0,0
0,0,1
0,1,0
0,1,0
0,0,1
0,1,0
1,0,0
0.904761904761905,0.0952380952380952,0
0.111111111111111,0.888888888888889,0
0.152173913043478,0.804347826086957,0.0434782608695652
0.404255319148936,0.595744680851064,0
1,0,0
0,1,0
0.333333333333333,0.444444444444444,0.222222222222222
0.0127388535031847,0.980891719745223,0.00636942675159236
0,1,0
0.2,0,0.8
0.95,0.05,0
0,1,0
0.333333333333333,0.666666666666667,0
0,1,0
0.454545454545455,0.454545454545455,0.0909090909090909
0.0571428571428571,0.914285714285714,0.0285714285714286
0.666666666666667,0.333333333333333,0
0.192307692307692,0.807692307692308,0
0,1,0
0.6,0,0.4
0.0128205128205128,0.987179487179487,0
0,0,1
1,0,0
0,0,1
1,0,0
0.75,0.25,0
1,0,0
0,1,0
0.833333333333333,0,0.166666666666667
0,1,0
0.0588235294117647,0.941176470588235,0
0,0,1
0.142857142857143,0.857142857142857,0
0.928571428571429,0.0714285714285714,0
0,1,0
0.357142857142857,0.642857142857143,0
0,0,1
1,0,0
0,1,0
0.0689655172413793,0.931034482758621,0
0,1,0
1,0,0
1,0,0
0,0,1
0.4,0.6,0
0,1,0
0,1,0
1,0,0
1,0,0
0.666666666666667,0.333333333333333,0
0,1,0
0.5,0.5,0
1,0,0
0,1,0
0,1,0
1,0,0
0,1,0
1,0,0
1,0,0
0.166666666666667,0.833333333333333,0
0,1,0
0.5,0.5,0
1,0,0
0,1,0
