1,2
3,4
5,6
7,8
9,10
11,12
13,14
15,16
-1,-1
17,18
19,20
-1,-1
21,22
-1,-1
-1,-1
23,24
-1,-1
-1,-1
25,26
27,28
29,30
31,32
33,34
-1,-1
-1,-1
-1,-1
35,36
37,38
39,40
41,42
-1,-1
43,44
-1,-1
45,46
-1,-1
47,48
-1,-1
-1,-1
49,50
51,52
53,54
55,56
-1,-1
57,58
-1,-1
-1,-1
59,60
-1,-1
61,62
63,64
65,66
-1,-1
67,68
69,70
71,72
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
73,74
75,76
77,78
79,80
-1,-1
-1,-1
81,82
83,84
-1,-1
85,86
87,88
-1,-1
89,90
-1,-1
91,92
93,94
95,96
97,98
-1,-1
99,100
101,102
-1,-1
-1,-1
-1,-1
-1,-1
103,104
-1,-1
-1,-1
105,106
-1,-1
107,108
-1,-1
109,110
111,112
-1,-1
113,114
-1,-1
-1,-1
-1,-1
115,116
-1,-1
-1,-1
-1,-1
-1,-1
117,118
-1,-1
-1,-1
-1,-1
-1,-1
119,120
-1,-1
121,122
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
123,124
-1,-1
125,126
-1,-1
-1,-1
