1,2
3,4
5,6
7,8
9,10
11,12
13,14
15,16
17,18
19,20
21,22
23,24
25,26
27,28
-1,-1
29,30
-1,-1
31,32
33,34
35,36
37,38
39,40
41,42
43,44
45,46
47,48
-1,-1
-1,-1
-1,-1
-1,-1
49,50
51,52
-1,-1
53,54
-1,-1
55,56
57,58
59,60
-1,-1
61,62
-1,-1
-1,-1
-1,-1
63,64
-1,-1
-1,-1
65,66
-1,-1
67,68
-1,-1
-1,-1
-1,-1
69,70
-1,-1
71,72
73,74
75,76
77,78
-1,-1
79,80
-1,-1
81,82
-1,-1
83,84
-1,-1
85,86
-1,-1
-1,-1
-1,-1
87,88
89,90
-1,-1
91,92
-1,-1
-1,-1
-1,-1
93,94
95,96
97,98
-1,-1
99,100
101,102
-1,-1
103,104
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
105,106
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
107,108
-1,-1
-1,-1
109,110
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
111,112
113,114
-1,-1
-1,-1
-1,-1
115,116
-1,-1
-1,-1
-1,-1
117,118
119,120
-1,-1
121,122
123,124
-1,-1
125,126
127,128
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
