0.637963843958135,0.145575642245481,0.206470028544244,0.00999048525214082
0.935553946415641,0.0267921795800145,0.0275162925416365,0.0101375814627082
0.0679611650485437,0.373092926490985,0.549237170596394,0.00970873786407767
0.973905723905724,0.00336700336700337,0.0117845117845118,0.0109427609427609
0.699481865284974,0.170984455958549,0.124352331606218,0.00518134715025907
0.119453924914676,0.737201365187713,0.129692832764505,0.0136518771331058
0.0327102803738318,0.123831775700935,0.836448598130841,0.00700934579439252
0.984298331697743,0.00098135426889107,0.00196270853778214,0.0127576054955839
0.911242603550296,0.0177514792899408,0.0710059171597633,0
0.788819875776398,0.204968944099379,0.0062111801242236,0
0.25,0,0.71875,0.03125
0.132075471698113,0.807547169811321,0.0452830188679245,0.0150943396226415
0,0.0714285714285714,0.928571428571429,0
0.0441176470588235,0.264705882352941,0.669117647058823,0.0220588235294118
0.0273972602739726,0.0582191780821918,0.914383561643836,0
0.991289198606272,0,0.00348432055749129,0.00522648083623693
0.975280898876404,0.00224719101123596,0,0.0224719101123596
0.993243243243243,0.00675675675675676,0,0
0.333333333333333,0.0952380952380952,0.571428571428571,0
0.830645161290323,0.161290322580645,0.00806451612903226,0
0.648648648648649,0.351351351351351,0,0
0.625,0,0.375,0
0.125,0,0.833333333333333,0.0416666666666667
0.363636363636364,0.602272727272727,0.0113636363636364,0.0227272727272727
0.0169491525423729,0.909604519774011,0.0621468926553672,0.0112994350282486
0,0.5,0.5,0
0,0,1,0
0.0789473684210526,0.434210526315789,0.447368421052632,0.0394736842105263
0,0.05,0.95,0
0.0289855072463768,0.0326086956521739,0.938405797101449,0
0,0.5,0.5,0
1,0,0,0
0.98062015503876,0,0.00775193798449612,0.0116279069767442
0.875,0,0,0.125
0.980997624703088,0.00237529691211401,0,0.0166270783847981
0.981818181818182,0.0181818181818182,0,0
1,0,0,0
0.2,0,0.8,0
0.666666666666667,0.333333333333333,0,0
0.776595744680851,0.212765957446809,0.0106382978723404,0
1,0,0,0
1,0,0,0
0.5,0.5,0,0
0.833333333333333,0,0.166666666666667,0
0,0,1,0
0.0454545454545455,0,0.909090909090909,0.0454545454545455
1,0,0,0
0.733333333333333,0.2,0,0.0666666666666667
0.287671232876712,0.684931506849315,0.0136986301369863,0.0136986301369863
0.00584795321637427,0.935672514619883,0.0467836257309941,0.0116959064327485
0.333333333333333,0.166666666666667,0.5,0
0,1,0,0
0,0,1,0
0.1,0.3,0.55,0.05
0,0.9375,0.0625,0
0,0.181818181818182,0.818181818181818,0
0,0.0204081632653061,0.979591836734694,0
0.666666666666667,0.333333333333333,0,0
0.021978021978022,0.0293040293040293,0.948717948717949,0
0,1,0,0
0,0.272727272727273,0.727272727272727,0
0.90625,0,0.0625,0.03125
0.991150442477876,0,0,0.00884955752212389
0,0,0,1
1,0,0,0
0.983050847457627,0,0,0.0169491525423729
0.875,0.125,0,0
1,0,0,0
0.8,0.2,0,0
0,0,1,0
0.375,0,0.625,0
0,1,0,0
1,0,0,0
0.928571428571429,0.0476190476190476,0.0238095238095238,0
0.653846153846154,0.346153846153846,0,0
0.590909090909091,0.409090909090909,0,0
0,1,0,0
0.666666666666667,0,0.333333333333333,0
1,0,0,0
0.0476190476190476,0,0.952380952380952,0
0,0,0,1
0.333333333333333,0.5,0,0.166666666666667
1,0,0,0
0.625,0.375,0,0
0.246153846153846,0.723076923076923,0.0153846153846154,0.0153846153846154
0.00719424460431655,0.956834532374101,0.0215827338129496,0.0143884892086331
0,0.84375,0.15625,0
1,0,0,0
0,0.25,0.75,0
0.384615384615385,0.153846153846154,0.230769230769231,0.230769230769231
0.0212765957446809,0.340425531914894,0.638297872340426,0
0,0.8,0.2,0
0,1,0,0
0,0.1,0.9,0
0,1,0,0
0,0.0909090909090909,0.909090909090909,0
0,0,1,0
1,0,0,0
0,1,0,0
0.148148148148148,0,0.851851851851852,0
0.00813008130081301,0.032520325203252,0.959349593495935,0
0,0,1,0
0,0.5,0.5,0
0.96551724137931,0,0,0.0344827586206897
0.333333333333333,0,0.666666666666667,0
1,0,0,0
0.91304347826087,0,0,0.0869565217391304
0.954545454545455,0,0,0.0454545454545455
0.990769230769231,0,0,0.00923076923076923
0,1,0,0
1,0,0,0
0,1,0,0
1,0,0,0
1,0,0,0
0,0,1,0
0,0,1,0
0.951219512195122,0.0487804878048781,0,0
0.379310344827586,0.620689655172414,0,0
1,0,0,0
0.142857142857143,0.857142857142857,0,0
0.8,0.2,0,0
0,0,1,0
1,0,0,0
0,0,1,0
1,0,0,0
0.666666666666667,0,0,0.333333333333333
0,1,0,0
0.25,0.75,0,0
1,0,0,0
0.333333333333333,0.611111111111111,0.0277777777777778,0.0277777777777778
0.137931034482759,0.862068965517241,0,0
0,0.862068965517241,0.0689655172413793,0.0689655172413793
0.00909090909090909,0.981818181818182,0.00909090909090909,0
0,0.615384615384615,0.384615384615385,0
0,1,0,0
0,1,0,0
0,0,1,0
0.5,0.1,0.1,0.3
0,0.333333333333333,0.666666666666667,0
0.0909090909090909,0.727272727272727,0.181818181818182,0
0,0.222222222222222,0.777777777777778,0
0,1,0,0
0,0,1,0
0,1,0,0
0,0,1,0
0,1,0,0
0,0,1,0
0.115384615384615,0,0.884615384615385,0
1,0,0,0
0.0102040816326531,0.0102040816326531,0.979591836734694,0
0,0.12,0.88,0
0,1,0,0
0,0,1,0
0.857142857142857,0,0,0.142857142857143
1,0,0,0
0,0,1,0
1,0,0,0
0.777777777777778,0,0,0.222222222222222
1,0,0,0
0,0,0,1
0.988235294117647,0,0,0.0117647058823529
0.964912280701754,0,0,0.0350877192982456
0.996268656716418,0,0,0.00373134328358209
0.818181818181818,0.181818181818182,0,0
1,0,0,0
0.5,0.5,0,0
0.111111111111111,0.888888888888889,0,0
0.5,0.5,0,0
0,1,0,0
0.5,0.5,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,1,0,0
1,0,0,0
0.294117647058824,0.647058823529412,0.0294117647058824,0.0294117647058824
1,0,0,0
0,1,0,0
0.307692307692308,0.692307692307692,0,0
0,0.925925925925926,0.0740740740740741,0
0,0,0,1
0.00925925925925926,0.990740740740741,0,0
0,0.5,0.5,0
0,0.285714285714286,0.714285714285714,0
0,1,0,0
0.25,0,0,0.75
0.666666666666667,0.166666666666667,0.166666666666667,0
0,0,1,0
0,1,0,0
0,0,1,0
0.111111111111111,0.888888888888889,0,0
0,0.411764705882353,0.588235294117647,0
0,0.0526315789473684,0.947368421052632,0
0.08,0,0.92,0
1,0,0,0
0.0588235294117647,0,0.941176470588235,0
