1,2
3,4
5,6
7,8
9,10
11,12
13,14
15,16
17,18
19,20
21,22
23,24
-1,-1
25,26
27,28
29,30
31,32
33,34
35,36
37,38
39,40
41,42
43,44
45,46
-1,-1
47,48
-1,-1
49,50
-1,-1
51,52
53,54
55,56
57,58
59,60
-1,-1
61,62
63,64
65,66
67,68
69,70
71,72
-1,-1
-1,-1
73,74
-1,-1
75,76
77,78
79,80
-1,-1
81,82
-1,-1
83,84
85,86
87,88
89,90
91,92
-1,-1
93,94
-1,-1
-1,-1
95,96
97,98
99,100
101,102
-1,-1
103,104
105,106
-1,-1
107,108
109,110
111,112
113,114
115,116
-1,-1
117,118
119,120
121,122
-1,-1
123,124
125,126
127,128
-1,-1
-1,-1
129,130
-1,-1
131,132
133,134
135,136
137,138
139,140
-1,-1
-1,-1
-1,-1
141,142
-1,-1
-1,-1
-1,-1
143,144
145,146
-1,-1
-1,-1
-1,-1
-1,-1
147,148
149,150
-1,-1
-1,-1
151,152
-1,-1
153,154
-1,-1
155,156
157,158
159,160
161,162
-1,-1
-1,-1
163,164
-1,-1
165,166
-1,-1
-1,-1
167,168
169,170
171,172
173,174
-1,-1
175,176
177,178
179,180
181,182
-1,-1
183,184
-1,-1
185,186
-1,-1
187,188
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
189,190
-1,-1
-1,-1
191,192
-1,-1
-1,-1
193,194
195,196
-1,-1
-1,-1
-1,-1
197,198
-1,-1
-1,-1
199,200
-1,-1
-1,-1
201,202
203,204
205,206
-1,-1
-1,-1
207,208
-1,-1
-1,-1
-1,-1
209,210
211,212
213,214
-1,-1
215,216
-1,-1
217,218
219,220
221,222
223,224
225,226
-1,-1
-1,-1
-1,-1
227,228
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
229,230
231,232
233,234
-1,-1
235,236
-1,-1
-1,-1
237,238
239,240
241,242
-1,-1
-1,-1
-1,-1
-1,-1
243,244
-1,-1
-1,-1
245,246
-1,-1
247,248
249,250
-1,-1
-1,-1
251,252
-1,-1
253,254
-1,-1
-1,-1
255,256
257,258
-1,-1
-1,-1
259,260
261,262
263,264
265,266
-1,-1
-1,-1
267,268
-1,-1
269,270
-1,-1
271,272
-1,-1
-1,-1
-1,-1
273,274
-1,-1
-1,-1
275,276
277,278
-1,-1
279,280
-1,-1
-1,-1
-1,-1
281,282
283,284
-1,-1
285,286
-1,-1
-1,-1
-1,-1
287,288
289,290
-1,-1
-1,-1
-1,-1
291,292
293,294
-1,-1
295,296
297,298
-1,-1
299,300
-1,-1
-1,-1
301,302
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
303,304
305,306
-1,-1
307,308
309,310
-1,-1
-1,-1
311,312
-1,-1
-1,-1
313,314
-1,-1
-1,-1
-1,-1
315,316
-1,-1
-1,-1
317,318
319,320
321,322
323,324
-1,-1
325,326
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
327,328
-1,-1
-1,-1
-1,-1
-1,-1
329,330
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
331,332
-1,-1
-1,-1
333,334
-1,-1
-1,-1
335,336
337,338
-1,-1
-1,-1
-1,-1
-1,-1
339,340
-1,-1
-1,-1
-1,-1
-1,-1
341,342
-1,-1
343,344
-1,-1
345,346
-1,-1
-1,-1
-1,-1
347,348
-1,-1
-1,-1
-1,-1
-1,-1
349,350
-1,-1
-1,-1
-1,-1
-1,-1
