0.64081826831589,0.144624167459562,0.204091341579448,0.0104662226450999
0.904240766073871,0.0567715458276334,0.0280437756497948,0.0109439124487004
0.0390625,0.3453125,0.60625,0.009375
0.971259509721048,0.00422654268808115,0.0143702451394759,0.0101437024513948
0.620071684587814,0.279569892473118,0.0860215053763441,0.014336917562724
0.0484581497797357,0.753303964757709,0.18942731277533,0.00881057268722467
0.0338983050847458,0.121065375302663,0.835351089588378,0.00968523002421308
0.982507288629738,0.00291545189504373,0.00291545189504373,0.0116618075801749
0.896103896103896,0.012987012987013,0.0909090909090909,0
0.74468085106383,0.0709219858156028,0.163120567375887,0.0212765957446809
0.492753623188406,0.492753623188406,0.0072463768115942,0.0072463768115942
0.0544554455445545,0.841584158415842,0.0940594059405941,0.0099009900990099
0,0.04,0.96,0
0.0553359683794466,0.0276679841897233,0.901185770750988,0.0158102766798419
0,0.26875,0.73125,0
0.987817258883249,0.00304568527918782,0.00203045685279188,0.00710659898477157
0.863636363636364,0,0.0227272727272727,0.113636363636364
0.4,0,0.6,0
0.930555555555556,0.0138888888888889,0.0555555555555556,0
0.864864864864865,0.0900900900900901,0.027027027027027,0.018018018018018
0.3,0,0.666666666666667,0.0333333333333333
0.268292682926829,0.707317073170732,0.0121951219512195,0.0121951219512195
0.821428571428571,0.178571428571429,0,0
0.0395480225988701,0.898305084745763,0.0564971751412429,0.00564971751412429
0.16,0.44,0.36,0.04
0,1,0,0
0,0,1,0
0.347826086956522,0.173913043478261,0.347826086956522,0.130434782608696
0.0260869565217391,0.0130434782608696,0.956521739130435,0.00434782608695652
0,0.735294117647059,0.264705882352941,0
0,0.142857142857143,0.857142857142857,0
0.989701338825953,0.00102986611740474,0.00205973223480947,0.00720906282183316
0.857142857142857,0.142857142857143,0,0
0.642857142857143,0,0,0.357142857142857
0.966666666666667,0,0.0333333333333333,0
1,0,0,0
0,0,1,0
0.2,0,0.8,0
0.985074626865672,0.0149253731343284,0,0
0,0,1,0
0.880733944954128,0.0917431192660551,0.00917431192660551,0.018348623853211
0.230769230769231,0,0.769230769230769,0
0.75,0,0,0.25
0.08,0.88,0,0.04
0.350877192982456,0.631578947368421,0.0175438596491228,0
0.761904761904762,0.238095238095238,0,0
1,0,0,0
