0.153269612034104
-0.030808050230601
0.201002800427319
-0.333722154893598
0.606575939133838
1.22092005316939
0.419283952688852
-0.546701593506697
0.644516477235739
0.111775525360337
-0.255117657731648
0.376505303613932
-0.875803063455746
1.08669432199065
0.700658349967832
0.531900214962295
-1.09755677106874
-0.0992409645519483
-0.377409825342943
0.0734088908308308
0.760018440379334
1.35978319673166
-0.0211032128357736
0.304226189931753
0.419283952688852
1.32239803054933
-1
0.508563922611159
0.449312885349677
-0.229100676276637
1.1143719618364
-1
0.644516477235739
-0.425338014361973
-0.0826154229224955
-0.24695275397715
-1
-0.301754480871748
0.869749001782625
0.86513279580776
-1
-1
-0.875803063455746
-0.364721111520845
-1
0.140997767883123
-1
-0.162638226623697
-0.174714113979724
-0.0886922986487664
0.186226800577064
-1
-1
0.515289014488023
0.0814351658685221
0.432758879688187
1.48785881715197
0.564376391091944
0.447793871657632
-1
2.12858161379473
-0.779390543440401
-0.347254182164406
-1
-1
-0.448050751363932
-0.444432714276625
-1
-0.241417226007998
-1
-0.116710959287463
-1
-1
-0.062153217840092
1.45130611023953
1.20153607343972
-1
1.60175470656001
-1
-0.0285206105831687
-1
-0.225817242686194
-1
0.990640104021086
1.19115884881077
0.669018001723036
0.815949196187041
-1
0.742267219461893
0.573467927810857
-0.256413620951808
1.59784316946989
-1
1.32927672776334
-1
1.11975011464005
-1
-1
-1
0.453238572672945
0.371682889989133
-1
2.31913589862461
-1.62151198005805
-0.466458517590402
-1
1.03867339519279
-0.545317711514409
-0.270076279331597
-1
-1
-1
-1
-1
-1
-1
-0.280027533592829
1.28921175936026
-1
1.02986133828939
0.0289933152850464
-1
-1
-1
-1
0.194051428141965
-1
-0.250689235356327
-1
-0.130077312802493
0.110088800033114
0.654207621431118
1.34381959615773
0.0520167494739035
-1
-1
-1
-0.115602785408622
0.118303792774523
0.215402219646219
0.780392998579489
-1
-1
-1
-1
-1
-1
0.174024148076812
-1
0.407927871195951
1.22568681453367
-1
-1
-1.71809526475627
-1
-1
-1
-0.328165957066678
-1
-1
-0.460322595514912
-0.0555842873257852
-0.202613868344326
-0.310472937423162
-1
0.996498988992655
0.0222533781248222
0.150142159889844
-1
0.116454079581163
-1
-1
-1
-1
-1
0.201009846926425
-1
-1
1.62382059527367
-1.03227062135373
-1
0.437891918861142
1.8254105294739
-0.200105489815086
-1
-0.235115814605543
0.0595771073146078
-1
-1
-1
1.63202683222723
0.977582577909533
1.22568681453367
-0.116776940579241
-1
0.383096862703715
1.12802711747079
-1
0.739007984425763
-1
-1
-1
-1
-1
-0.726021516616154
-0.363791634507298
-1
-1
-0.183647560516862
-1
-1
-1
0.0567833492013779
-1
-0.101506756587697
-1
-1
-1
-1
0.165541456185084
0.244602129683493
-1
-1
-1
-0.537954276635416
0.429073599255462
-1
-1
-1
-1
-1
-1
-1
-1
-0.0874892275416428
-1
-1
-1
0.944803559772335
-1
1.28529017125495
-0.91136903332136
-1
-1
-1
1.10319610897856
0.409145698566517
0.573467927810857
2.17198797487037
0.355148052537764
-1
-1
-1
-0.159662413815894
-1
-0.138594793981012
-1
-1
-1
0.191066570054651
0.0763220794212907
-1
0.251383151445703
-1
-1
-1
-1
-1
-1
-1
1.72445306341726
-1
-1
1.99591162451706
-1
0.289855070831305
1.77067909997017
0.981619092225275
-1
-1
-1
1.9495373193237
-1
-1
-1
-0.414817639641665
-1
-0.184678064324197
-1
-1
0.799211443449806
0.875775343019802
0.239172521090966
-1
0.288259897694887
0.315192068578526
-1
-1
-1
0.914123949394884
-1
-1
-1
-1
1.12465467693931
-1
-1
-1
-1
-0.195472343864042
-1
-1
-1
-0.0547315452483682
-1
-1
0.298493146737269
-1
-1
-1
-1
-1
0.239758542710485
-1
-1
-1
-1
0.212807662954704
-1
-0.988419325729189
-1
-1
-1
-1
-1
-1
-1
