1,2
3,4
5,6
7,8
9,10
11,12
13,14
15,16
17,18
19,20
21,22
23,24
25,26
27,28
29,30
31,32
33,34
35,36
37,38
39,40
41,42
43,44
45,46
-1,-1
-1,-1
-1,-1
47,48
49,50
51,52
53,54
55,56
57,58
59,60
61,62
63,64
-1,-1
-1,-1
65,66
67,68
69,70
-1,-1
71,72
73,74
75,76
-1,-1
77,78
-1,-1
-1,-1
-1,-1
79,80
-1,-1
81,82
83,84
-1,-1
85,86
-1,-1
87,88
89,90
91,92
93,94
95,96
-1,-1
-1,-1
97,98
-1,-1
-1,-1
99,100
101,102
103,104
105,106
107,108
109,110
111,112
113,114
-1,-1
-1,-1
115,116
-1,-1
-1,-1
-1,-1
117,118
119,120
-1,-1
-1,-1
-1,-1
-1,-1
121,122
123,124
125,126
127,128
-1,-1
129,130
131,132
-1,-1
133,134
135,136
-1,-1
137,138
-1,-1
-1,-1
-1,-1
139,140
141,142
-1,-1
143,144
-1,-1
145,146
147,148
149,150
-1,-1
151,152
153,154
155,156
157,158
-1,-1
-1,-1
159,160
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
161,162
-1,-1
163,164
-1,-1
165,166
167,168
169,170
-1,-1
171,172
173,174
-1,-1
175,176
-1,-1
-1,-1
-1,-1
177,178
-1,-1
179,180
181,182
183,184
-1,-1
-1,-1
-1,-1
185,186
-1,-1
187,188
189,190
191,192
193,194
-1,-1
195,196
-1,-1
197,198
199,200
-1,-1
201,202
203,204
-1,-1
205,206
207,208
209,210
-1,-1
-1,-1
-1,-1
-1,-1
211,212
-1,-1
213,214
-1,-1
215,216
-1,-1
-1,-1
-1,-1
-1,-1
217,218
219,220
-1,-1
-1,-1
221,222
223,224
-1,-1
225,226
-1,-1
227,228
-1,-1
-1,-1
229,230
-1,-1
231,232
-1,-1
233,234
235,236
237,238
-1,-1
239,240
241,242
243,244
-1,-1
-1,-1
245,246
-1,-1
247,248
-1,-1
-1,-1
-1,-1
-1,-1
249,250
251,252
-1,-1
253,254
-1,-1
255,256
-1,-1
257,258
-1,-1
-1,-1
-1,-1
-1,-1
259,260
-1,-1
261,262
-1,-1
263,264
-1,-1
265,266
-1,-1
267,268
-1,-1
269,270
-1,-1
271,272
-1,-1
-1,-1
273,274
275,276
-1,-1
-1,-1
277,278
279,280
281,282
-1,-1
-1,-1
-1,-1
-1,-1
283,284
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
285,286
-1,-1
-1,-1
-1,-1
287,288
289,290
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
291,292
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
293,294
295,296
297,298
-1,-1
-1,-1
-1,-1
299,300
301,302
-1,-1
-1,-1
-1,-1
-1,-1
303,304
305,306
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
307,308
309,310
311,312
313,314
315,316
-1,-1
-1,-1
317,318
-1,-1
-1,-1
319,320
-1,-1
-1,-1
321,322
-1,-1
323,324
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
325,326
327,328
-1,-1
-1,-1
-1,-1
329,330
331,332
-1,-1
333,334
-1,-1
-1,-1
-1,-1
-1,-1
335,336
337,338
339,340
-1,-1
-1,-1
-1,-1
341,342
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
343,344
-1,-1
-1,-1
