0.651760228353949,0.140342530922931,0.19790675547098,0.00999048525214082
0.924633635729239,0.0376831821353803,0.0293091416608514,0.00837404047452896
0.0672645739910314,0.360239162929746,0.559043348281016,0.0134529147982063
0.972590627763042,0.0026525198938992,0.0167992926613616,0.00795755968169761
0.745033112582781,0.16887417218543,0.076158940397351,0.00993377483443709
0.10727969348659,0.747126436781609,0.122605363984674,0.0229885057471264
0.0416666666666667,0.112745098039216,0.838235294117647,0.00735294117647059
0.977738201246661,0.00267141585040071,0.0115761353517364,0.00801424755120214
0.25,0,0.75,0
0.785454545454545,0.185454545454545,0.0218181818181818,0.00727272727272727
0.333333333333333,0,0.62962962962963,0.037037037037037
0.11336032388664,0.789473684210526,0.0728744939271255,0.0242914979757085
0,0,1,0
0.333333333333333,0.166666666666667,0.375,0.125
0.0234375,0.109375,0.8671875,0
0.985563041385948,0.00288739172281039,0.00384985563041386,0.00769971126082772
0.880952380952381,0,0.107142857142857,0.0119047619047619
0,0,1,0
1,0,0,0
0.806818181818182,0.162878787878788,0.0227272727272727,0.00757575757575758
0.272727272727273,0.727272727272727,0,0
0.583333333333333,0,0.416666666666667,0
0.133333333333333,0,0.8,0.0666666666666667
0.333333333333333,0.575757575757576,0.0151515151515152,0.0757575757575758
0.0331491712707182,0.867403314917127,0.0939226519337017,0.00552486187845304
0.538461538461538,0.0769230769230769,0.230769230769231,0.153846153846154
0.0909090909090909,0.272727272727273,0.545454545454545,0.0909090909090909
0.166666666666667,0.5,0.333333333333333,0
0.0188172043010753,0.0967741935483871,0.884408602150538,0
0.987767584097859,0.00101936799184506,0.00305810397553517,0.00815494393476045
0.948275862068966,0.0344827586206897,0.0172413793103448,0
0.986486486486487,0,0,0.0135135135135135
0.1,0,0.9,0
0.814345991561181,0.177215189873418,0,0.00843881856540084
0.740740740740741,0.037037037037037,0.222222222222222,0
0,1,0,0
1,0,0,0
0.285714285714286,0,0.714285714285714,0
1,0,0,0
0.142857142857143,0,0.857142857142857,0
0,0,0,1
0.2,0.725,0,0.075
0.538461538461538,0.346153846153846,0.0384615384615385,0.0769230769230769
0.128205128205128,0.615384615384615,0.230769230769231,0.0256410256410256
0.00704225352112676,0.936619718309859,0.0563380281690141,0
0.666666666666667,0,0.333333333333333,0
0.25,0.25,0,0.5
0,0.125,0.75,0.125
0.333333333333333,0.666666666666667,0,0
0,1,0,0
0.285714285714286,0.142857142857143,0.571428571428571,0
0.0304347826086957,0.0347826086956522,0.934782608695652,0
0,0.197183098591549,0.802816901408451,0
0.994259471871412,0,0,0.00574052812858783
0.936363636363636,0.00909090909090909,0.0272727272727273,0.0272727272727273
0.964912280701754,0.0350877192982456,0,0
0,0,1,0
0,0,0,1
1,0,0,0
0,0,1,0
1,0,0,0
0.73,0.27,0,0
0.875912408759124,0.109489051094891,0,0.0145985401459854
0.538461538461538,0,0.461538461538462,0
0.928571428571429,0.0714285714285714,0,0
0,0,1,0
1,0,0,0
0.5,0,0.5,0
0.0833333333333333,0,0.916666666666667,0
0.666666666666667,0.333333333333333,0,0
0.0645161290322581,0.838709677419355,0,0.0967741935483871
0.478260869565217,0.391304347826087,0.0434782608695652,0.0869565217391304
1,0,0,0
0,0.851851851851852,0.148148148148148,0
0.416666666666667,0.0833333333333333,0.416666666666667,0.0833333333333333
0.00909090909090909,0.981818181818182,0.00909090909090909,0
0,0.78125,0.21875,0
0.857142857142857,0,0.142857142857143,0
0,0,1,0
0.5,0.5,0,0
0,0,0,1
0,0.25,0.5,0.25
0,0,1,0
1,0,0,0
0,1,0,0
0.666666666666667,0.333333333333333,0,0
0,0,1,0
0.2,0.133333333333333,0.666666666666667,0
0.0186046511627907,0.027906976744186,0.953488372093023,0
0,0.4375,0.5625,0
0,0,1,0
0.98501872659176,0,0,0.0149812734082397
0.998344370860927,0,0,0.00165562913907285
0.944954128440367,0,0.0275229357798165,0.0275229357798165
0,1,0,0
0.777777777777778,0.222222222222222,0,0
1,0,0,0
0.790697674418605,0.209302325581395,0,0
0.357142857142857,0.642857142857143,0,0
0.932038834951456,0.0679611650485437,0,0
0.705882352941177,0.235294117647059,0,0.0588235294117647
1,0,0,0
0.25,0,0.75,0
1,0,0,0
0.5,0.5,0,0
0,0,1,0
1,0,0,0
0.5,0,0.5,0
0,0,1,0
0.4,0.6,0,0
1,0,0,0
0.111111111111111,0.555555555555556,0,0.333333333333333
0.0454545454545455,0.954545454545455,0,0
0.6,0.2,0.0666666666666667,0.133333333333333
0.25,0.75,0,0
0,1,0,0
0,0.714285714285714,0.285714285714286,0
0.833333333333333,0,0,0.166666666666667
0,0.166666666666667,0.833333333333333,0
0.00917431192660551,0.990825688073395,0,0
0,0,1,0
0,0,1,0
0,0.806451612903226,0.193548387096774,0
0,0,1,0
1,0,0,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0.5,0,0.5
0,1,0,0
1,0,0,0
0.230769230769231,0,0.769230769230769,0
0,1,0,0
0.0769230769230769,0.0512820512820513,0.871794871794872,0
0.00568181818181818,0.0227272727272727,0.971590909090909,0
0,0.538461538461538,0.461538461538462,0
0,0,1,0
0,0,0,1
0.988721804511278,0,0,0.0112781954887218
1,0,0,0
0.990384615384615,0,0,0.00961538461538462
0.882352941176471,0,0.0588235294117647,0.0588235294117647
1,0,0,0
1,0,0,0
0.5,0.5,0,0
0.91044776119403,0.0895522388059701,0,0
0.368421052631579,0.631578947368421,0,0
0.125,0.875,0,0
0.666666666666667,0.333333333333333,0,0
0.941176470588235,0.0588235294117647,0,0
0,1,0,0
0.5,0.4,0,0.1
1,0,0,0
0,0,1,0
1,0,0,0
0,1,0,0
1,0,0,0
1,0,0,0
0,0,1,0
0,1,0,0
1,0,0,0
0,1,0,0
0.25,0,0,0.75
0,1,0,0
1,0,0,0
0,0,0,1
0.692307692307692,0.230769230769231,0.0769230769230769,0
1,0,0,0
0,1,0,0
0,0.5,0.5,0
0,1,0,0
1,0,0,0
0,0,0,1
0,0.5,0.5,0
0,0,1,0
0,1,0,0
0.333333333333333,0.666666666666667,0,0
0,0.96,0.04,0
0,0.166666666666667,0.833333333333333,0
0,0,0,1
0,1,0,0
0.666666666666667,0,0.333333333333333,0
0.1,0,0.9,0
0,0,1,0
0.136363636363636,0.0909090909090909,0.772727272727273,0
0.00581395348837209,0.0174418604651163,0.976744186046512,0
0,0.25,0.75,0
0,0.622222222222222,0.377777777777778,0
0,0,1,0
0.91304347826087,0,0,0.0869565217391304
0.995884773662551,0,0,0.00411522633744856
1,0,0,0
0.9,0,0,0.1
0.934782608695652,0,0.0652173913043478,0
0.4,0,0,0.6
0,1,0,0
0.938461538461538,0.0615384615384615,0,0
0.153846153846154,0.846153846153846,0,0
0.833333333333333,0.166666666666667,0,0
0.333333333333333,0.666666666666667,0,0
0,1,0,0
1,0,0,0
0.6,0.4,0,0
0.898305084745763,0.101694915254237,0,0
1,0,0,0
0,0,0,1
0.555555555555556,0.444444444444444,0,0
0.818181818181818,0.181818181818182,0,0
0,0.5,0.5,0
0,0,1,0
0,0.666666666666667,0.333333333333333,0
0,0,1,0
0,1,0,0
1,0,0,0
0,1,0,0
0,1,0,0
0,0.5,0.5,0
0,0.5,0.5,0
0,0,1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0.5,0.5,0
0.166666666666667,0,0.833333333333333,0
0,0.00704225352112676,0.992957746478873,0
0.0333333333333333,0.0666666666666667,0.9,0
0,1,0,0
0,0,1,0
0,0.230769230769231,0.769230769230769,0
0,0.78125,0.21875,0
0.954545454545455,0,0,0.0454545454545455
0,0,0,1
0.962962962962963,0,0,0.037037037037037
1,0,0,0
0.8,0,0,0.2
1,0,0,0
1,0,0,0
0.823529411764706,0,0.176470588235294,0
0,0,0,1
0.666666666666667,0,0,0.333333333333333
0.75,0.25,0,0
0.981132075471698,0.0188679245283019,0,0
1,0,0,0
0.0833333333333333,0.916666666666667,0,0
0,1,0,0
1,0,0,0
0,1,0,0
1,0,0,0
1,0,0,0
0.333333333333333,0.666666666666667,0,0
0.96875,0.03125,0,0
0.814814814814815,0.185185185185185,0,0
1,0,0,0
0.111111111111111,0.888888888888889,0,0
0.888888888888889,0.111111111111111,0,0
0.5,0.5,0,0
0,0,1,0
0,1,0,0
0,0.8,0.2,0
0,0,1,0
0,1,0,0
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,0
0.0625,0,0.9375,0
0,0,1,0
0,0.0303030303030303,0.96969696969697,0
0.125,0.25,0.625,0
0,0,1,0
0,0,1,0
0,0.6,0.4,0
0,0.827586206896552,0.172413793103448,0
0,0.333333333333333,0.666666666666667,0
1,0,0,0
0.833333333333333,0,0,0.166666666666667
1,0,0,0
0.666666666666667,0,0,0.333333333333333
0.666666666666667,0,0,0.333333333333333
1,0,0,0
0,0,1,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0.4,0.6,0,0
0.888888888888889,0.111111111111111,0,0
1,0,0,0
0,1,0,0
0.333333333333333,0.666666666666667,0,0
1,0,0,0
0.833333333333333,0.166666666666667,0,0
0.428571428571429,0.571428571428571,0,0
0.95,0.05,0,0
0,1,0,0
1,0,0,0
0.5,0.5,0,0
1,0,0,0
0,1,0,0
1,0,0,0
0,0,1,0
0,1,0,0
0.166666666666667,0,0.833333333333333,0
0,0,1,0
0,0,1,0
0,0.1,0.9,0
0,0.166666666666667,0.833333333333333,0
0.5,0.5,0,0
0,0,1,0
0,1,0,0
0,0.733333333333333,0.266666666666667,0
0,0.928571428571429,0.0714285714285714,0
0,0,1,0
0,1,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,1,0,0
1,0,0,0
1,0,0,0
0,1,0,0
1,0,0,0
0,1,0,0
